"time_value","geo_value_fullname","fips","value"
2024-09-14,"Maryland","24",28
2024-09-14,"Massachusetts","25",24
2024-09-14,"Michigan","26",32
2024-09-14,"Minnesota","27",20
2024-09-14,"Mississippi","28",23
2024-09-14,"Missouri","29",38
2024-09-14,"Montana","30",3
2024-09-14,"Nebraska","31",10
2024-09-14,"Nevada","32",2
2024-09-14,"New Hampshire","33",6
2024-09-14,"New Jersey","34",21
2024-09-14,"New Mexico","35",3
2024-09-14,"North Carolina","37",78
2024-09-14,"North Dakota","38",2
2024-09-14,"Ohio","39",50
2024-09-14,"Oklahoma","40",22
2024-09-14,"Oregon","41",17
2024-09-14,"Pennsylvania","42",70
2024-09-14,"Rhode Island","44",2
2024-09-14,"South Carolina","45",27
2024-09-14,"South Dakota","46",3
2024-09-14,"Tennessee","47",34
2024-09-14,"Texas","48",61
2024-09-14,"Utah","49",6
2024-09-14,"Vermont","50",5
2024-09-14,"Virginia","51",35
2024-09-14,"Washington","53",22
2024-09-14,"West Virginia","54",17
2024-09-14,"Wisconsin","55",19
2024-09-14,"Wyoming","56",2
2024-09-14,"New York","36",69
2024-09-14,"US","US",1242
2024-09-21,"Alabama","01",18
2024-09-21,"Alaska","02",4
2024-09-21,"Arizona","04",11
2024-09-21,"Arkansas","05",12
2024-09-21,"California","06",102
2024-09-21,"Colorado","08",14
2024-09-21,"Connecticut","09",7
2024-09-21,"Delaware","10",5
2024-09-21,"District of Columbia","11",1
2024-09-21,"Florida","12",71
2024-09-21,"Georgia","13",25
2024-09-21,"Hawaii","15",4
2024-09-21,"Idaho","16",10
2024-09-21,"Illinois","17",42
2024-09-21,"Indiana","18",33
2024-09-21,"Iowa","19",12
2024-09-21,"Kansas","20",12
2024-09-21,"Kentucky","21",19
2024-09-21,"Louisiana","22",7
2024-09-21,"Maine","23",8
2024-09-21,"Maryland","24",24
2024-09-21,"Massachusetts","25",20
2024-09-21,"Michigan","26",36
2024-09-21,"Minnesota","27",25
2024-09-21,"Mississippi","28",18
2024-09-21,"Missouri","29",31
2024-09-21,"Montana","30",4
2024-09-21,"Nebraska","31",7
2024-09-21,"Nevada","32",10
2024-09-21,"New Hampshire","33",7
2024-09-21,"New Jersey","34",21
2024-09-21,"New Mexico","35",9
2024-09-21,"North Carolina","37",47
2024-09-21,"North Dakota","38",5
2024-09-21,"Ohio","39",54
2024-09-21,"Oklahoma","40",14
2024-09-21,"Oregon","41",20
2024-09-21,"Pennsylvania","42",57
2024-09-21,"Rhode Island","44",2
2024-09-21,"South Carolina","45",14
2024-09-21,"South Dakota","46",3
2024-09-21,"Tennessee","47",25
2024-09-21,"Texas","48",47
2024-09-21,"Utah","49",8
2024-09-21,"Vermont","50",4
2024-09-21,"Virginia","51",33
2024-09-21,"Washington","53",23
2024-09-21,"West Virginia","54",24
2024-09-21,"Wisconsin","55",18
2024-09-21,"Wyoming","56",1
2024-09-21,"New York","36",74
2024-09-21,"US","US",1102
2024-09-28,"Alabama","01",15
2024-09-28,"Alaska","02",0
2024-09-28,"Arizona","04",17
2024-09-28,"Arkansas","05",14
2024-09-28,"California","06",92
2024-09-28,"Colorado","08",12
2024-09-28,"Connecticut","09",12
2024-09-28,"Delaware","10",7
2024-09-28,"District of Columbia","11",1
2024-09-28,"Florida","12",73
2024-09-28,"Georgia","13",30
2024-09-28,"Hawaii","15",2
2024-09-28,"Idaho","16",6
2024-09-28,"Illinois","17",31
2024-09-28,"Indiana","18",25
2024-09-28,"Iowa","19",18
2024-09-28,"Kansas","20",14
2024-09-28,"Kentucky","21",35
2024-09-28,"Louisiana","22",10
2024-09-28,"Maine","23",6
2024-09-28,"Maryland","24",27
2024-09-28,"Massachusetts","25",28
2024-09-28,"Michigan","26",41
2024-09-28,"Minnesota","27",26
2024-09-28,"Mississippi","28",12
2024-09-28,"Missouri","29",16
2024-09-28,"Montana","30",2
2024-09-28,"Nebraska","31",12
2024-09-28,"Nevada","32",6
2024-09-28,"New Hampshire","33",10
2024-09-28,"New Jersey","34",24
2024-09-28,"New Mexico","35",6
2024-09-28,"North Carolina","37",34
2024-09-28,"North Dakota","38",0
2024-09-28,"Ohio","39",43
2024-09-28,"Oklahoma","40",21
2024-09-28,"Oregon","41",18
2024-09-28,"Pennsylvania","42",55
2024-09-28,"Rhode Island","44",1
2024-09-28,"South Carolina","45",32
2024-09-28,"South Dakota","46",7
2024-09-28,"Tennessee","47",25
2024-09-28,"Texas","48",37
2024-09-28,"Utah","49",9
2024-09-28,"Vermont","50",3
2024-09-28,"Virginia","51",28
2024-09-28,"Washington","53",18
2024-09-28,"West Virginia","54",14
2024-09-28,"Wisconsin","55",14
2024-09-28,"Wyoming","56",1
2024-09-28,"New York","36",44
2024-09-28,"US","US",1034
2024-10-05,"Alabama","01",18
2024-10-05,"Alaska","02",3
2024-10-05,"Arizona","04",16
2024-10-05,"Arkansas","05",14
2024-10-05,"California","06",84
2024-10-05,"Colorado","08",20
2024-10-05,"Connecticut","09",14
2024-10-05,"Delaware","10",8
2024-10-05,"District of Columbia","11",0
2024-10-05,"Florida","12",60
2024-10-05,"Georgia","13",13
2024-10-05,"Hawaii","15",3
2024-10-05,"Idaho","16",4
2024-10-05,"Illinois","17",31
2024-10-05,"Indiana","18",13
2024-10-05,"Iowa","19",16
2024-10-05,"Kansas","20",11
2024-10-05,"Kentucky","21",24
2024-10-05,"Louisiana","22",9
2024-10-05,"Maine","23",9
2024-10-05,"Maryland","24",25
2024-10-05,"Massachusetts","25",15
2024-10-05,"Michigan","26",37
2024-10-05,"Minnesota","27",14
2024-10-05,"Mississippi","28",12
2024-10-05,"Missouri","29",20
2024-10-05,"Montana","30",4
2024-10-05,"Nebraska","31",17
2024-10-05,"Nevada","32",9
2024-10-05,"New Hampshire","33",7
2024-10-05,"New Jersey","34",16
2024-10-05,"New Mexico","35",9
2024-10-05,"North Carolina","37",31
2024-10-05,"North Dakota","38",1
2024-10-05,"Ohio","39",39
2024-10-05,"Oklahoma","40",20
2024-10-05,"Oregon","41",11
2024-10-05,"Pennsylvania","42",64
2024-10-05,"Rhode Island","44",3
2024-10-05,"South Carolina","45",14
2024-10-05,"South Dakota","46",7
2024-10-05,"Tennessee","47",19
2024-10-05,"Texas","48",49
2024-10-05,"Utah","49",3
2024-10-05,"Vermont","50",12
2024-10-05,"Virginia","51",31
2024-10-05,"Washington","53",19
2024-10-05,"West Virginia","54",17
2024-10-05,"Wisconsin","55",17
2024-10-05,"Wyoming","56",5
2024-10-05,"New York","36",57
2024-10-05,"US","US",974
2024-10-12,"Alabama","01",11
2024-10-12,"Alaska","02",1
2024-10-12,"Arizona","04",13
2024-10-12,"Arkansas","05",5
2024-10-12,"California","06",75
2024-10-12,"Colorado","08",19
2024-10-12,"Connecticut","09",10
2024-10-12,"Delaware","10",6
2024-10-12,"District of Columbia","11",0
2024-10-12,"Florida","12",50
2024-10-12,"Georgia","13",13
2024-10-12,"Hawaii","15",4
2024-10-12,"Idaho","16",9
2024-10-12,"Illinois","17",34
2024-10-12,"Indiana","18",20
2024-10-12,"Iowa","19",13
2024-10-12,"Kansas","20",5
2024-10-12,"Kentucky","21",19
2024-10-12,"Louisiana","22",6
2024-10-12,"Maine","23",8
2024-10-12,"Maryland","24",17
2024-10-12,"Massachusetts","25",14
2024-10-12,"Michigan","26",32
2024-10-12,"Minnesota","27",16
2024-10-12,"Mississippi","28",9
2024-10-12,"Missouri","29",21
2024-10-12,"Montana","30",6
2024-10-12,"Nebraska","31",8
2024-10-12,"Nevada","32",4
2024-10-12,"New Hampshire","33",7
2024-10-12,"New Jersey","34",20
2024-10-12,"New Mexico","35",9
2024-10-12,"North Carolina","37",23
2024-10-12,"North Dakota","38",3
2024-10-12,"Ohio","39",38
2024-10-12,"Oklahoma","40",13
2024-10-12,"Oregon","41",19
2024-10-12,"Pennsylvania","42",44
2024-10-12,"Rhode Island","44",1
2024-10-12,"South Carolina","45",9
2024-10-12,"South Dakota","46",3
2024-10-12,"Tennessee","47",19
2024-10-12,"Texas","48",46
2024-10-12,"Utah","49",4
2024-10-12,"Vermont","50",2
2024-10-12,"Virginia","51",16
2024-10-12,"Washington","53",25
2024-10-12,"West Virginia","54",9
2024-10-12,"Wisconsin","55",5
2024-10-12,"Wyoming","56",2
2024-10-12,"New York","36",42
2024-10-12,"US","US",807
2024-10-19,"Alabama","01",14
2024-10-19,"Alaska","02",0
2024-10-19,"Arizona","04",17
2024-10-19,"Arkansas","05",3
2024-10-19,"California","06",46
2024-10-19,"Colorado","08",12
2024-10-19,"Connecticut","09",12
2024-10-19,"Delaware","10",8
2024-10-19,"District of Columbia","11",2
2024-10-19,"Florida","12",58
2024-10-19,"Georgia","13",19
2024-10-19,"Hawaii","15",0
2024-10-19,"Idaho","16",9
2024-10-19,"Illinois","17",21
2024-10-19,"Indiana","18",10
2024-10-19,"Iowa","19",8
2024-10-19,"Kansas","20",7
2024-10-19,"Kentucky","21",16
2024-10-19,"Louisiana","22",3
2024-10-19,"Maine","23",7
2024-10-19,"Maryland","24",9
2024-10-19,"Massachusetts","25",21
2024-10-19,"Michigan","26",39
2024-10-19,"Minnesota","27",19
2024-10-19,"Mississippi","28",13
2024-10-19,"Missouri","29",20
2024-10-19,"Montana","30",4
2024-10-19,"Nebraska","31",3
2024-10-19,"Nevada","32",3
2024-10-19,"New Hampshire","33",1
2024-10-19,"New Jersey","34",14
2024-10-19,"New Mexico","35",8
2024-10-19,"North Carolina","37",23
2024-10-19,"North Dakota","38",1
2024-10-19,"Ohio","39",34
2024-10-19,"Oklahoma","40",15
2024-10-19,"Oregon","41",9
2024-10-19,"Pennsylvania","42",46
2024-10-19,"Rhode Island","44",3
2024-10-19,"South Carolina","45",13
2024-10-19,"South Dakota","46",3
2024-10-19,"Tennessee","47",23
2024-10-19,"Texas","48",28
2024-10-19,"Utah","49",1
2024-10-19,"Vermont","50",4
2024-10-19,"Virginia","51",15
2024-10-19,"Washington","53",22
2024-10-19,"West Virginia","54",8
2024-10-19,"Wisconsin","55",18
2024-10-19,"Wyoming","56",3
2024-10-19,"New York","36",43
2024-10-19,"US","US",738
2024-10-26,"Alabama","01",9
2024-10-26,"Alaska","02",0
2024-10-26,"Arizona","04",18
2024-10-26,"Arkansas","05",7
2024-10-26,"California","06",43
2024-10-26,"Colorado","08",11
2024-10-26,"Connecticut","09",8
2024-10-26,"Delaware","10",5
2024-10-26,"District of Columbia","11",1
2024-10-26,"Florida","12",38
2024-10-26,"Georgia","13",15
2024-10-26,"Hawaii","15",3
2024-10-26,"Idaho","16",1
2024-10-26,"Illinois","17",17
2024-10-26,"Indiana","18",25
2024-10-26,"Iowa","19",7
2024-10-26,"Kansas","20",3
2024-10-26,"Kentucky","21",22
2024-10-26,"Louisiana","22",9
2024-10-26,"Maine","23",5
2024-10-26,"Maryland","24",13
2024-10-26,"Massachusetts","25",13
2024-10-26,"Michigan","26",26
2024-10-26,"Minnesota","27",18
2024-10-26,"Mississippi","28",4
2024-10-26,"Missouri","29",12
2024-10-26,"Montana","30",1
2024-10-26,"Nebraska","31",5
2024-10-26,"Nevada","32",7
2024-10-26,"New Hampshire","33",1
2024-10-26,"New Jersey","34",24
2024-10-26,"New Mexico","35",8
2024-10-26,"North Carolina","37",18
2024-10-26,"North Dakota","38",1
2024-10-26,"Ohio","39",33
2024-10-26,"Oklahoma","40",10
2024-10-26,"Oregon","41",14
2024-10-26,"Pennsylvania","42",38
2024-10-26,"Rhode Island","44",1
2024-10-26,"South Carolina","45",9
2024-10-26,"South Dakota","46",1
2024-10-26,"Tennessee","47",12
2024-10-26,"Texas","48",32
2024-10-26,"Utah","49",5
2024-10-26,"Vermont","50",0
2024-10-26,"Virginia","51",15
2024-10-26,"Washington","53",16
2024-10-26,"West Virginia","54",6
2024-10-26,"Wisconsin","55",13
2024-10-26,"Wyoming","56",2
2024-10-26,"New York","36",41
2024-10-26,"US","US",646
2024-11-02,"Alabama","01",7
2024-11-02,"Alaska","02",1
2024-11-02,"Arizona","04",15
2024-11-02,"Arkansas","05",4
2024-11-02,"California","06",36
2024-11-02,"Colorado","08",9
2024-11-02,"Connecticut","09",10
2024-11-02,"Delaware","10",4
2024-11-02,"District of Columbia","11",1
2024-11-02,"Florida","12",30
2024-11-02,"Georgia","13",13
2024-11-02,"Hawaii","15",2
2024-11-02,"Idaho","16",5
2024-11-02,"Illinois","17",22
2024-11-02,"Indiana","18",20
2024-11-02,"Iowa","19",7
2024-11-02,"Kansas","20",4
2024-11-02,"Kentucky","21",11
2024-11-02,"Louisiana","22",4
2024-11-02,"Maine","23",5
2024-11-02,"Maryland","24",14
2024-11-02,"Massachusetts","25",18
2024-11-02,"Michigan","26",18
2024-11-02,"Minnesota","27",16
2024-11-02,"Mississippi","28",5
2024-11-02,"Missouri","29",11
2024-11-02,"Montana","30",3
2024-11-02,"Nebraska","31",1
2024-11-02,"Nevada","32",4
2024-11-02,"New Hampshire","33",3
2024-11-02,"New Jersey","34",16
2024-11-02,"New Mexico","35",4
2024-11-02,"North Carolina","37",18
2024-11-02,"North Dakota","38",0
2024-11-02,"Ohio","39",22
2024-11-02,"Oklahoma","40",8
2024-11-02,"Oregon","41",8
2024-11-02,"Pennsylvania","42",35
2024-11-02,"Rhode Island","44",4
2024-11-02,"South Carolina","45",9
2024-11-02,"South Dakota","46",6
2024-11-02,"Tennessee","47",19
2024-11-02,"Texas","48",21
2024-11-02,"Utah","49",5
2024-11-02,"Vermont","50",2
2024-11-02,"Virginia","51",27
2024-11-02,"Washington","53",19
2024-11-02,"West Virginia","54",9
2024-11-02,"Wisconsin","55",18
2024-11-02,"Wyoming","56",3
2024-11-02,"New York","36",46
2024-11-02,"US","US",602
2024-11-09,"Alabama","01",6
2024-11-09,"Alaska","02",1
2024-11-09,"Arizona","04",14
2024-11-09,"Arkansas","05",10
2024-11-09,"California","06",35
2024-11-09,"Colorado","08",10
2024-11-09,"Connecticut","09",5
2024-11-09,"Delaware","10",3
2024-11-09,"District of Columbia","11",1
2024-11-09,"Florida","12",32
2024-11-09,"Georgia","13",15
2024-11-09,"Hawaii","15",1
2024-11-09,"Idaho","16",1
2024-11-09,"Illinois","17",15
2024-11-09,"Indiana","18",10
2024-11-09,"Iowa","19",9
2024-11-09,"Kansas","20",5
2024-11-09,"Kentucky","21",10
2024-11-09,"Louisiana","22",4
2024-11-09,"Maine","23",7
2024-11-09,"Maryland","24",20
2024-11-09,"Massachusetts","25",14
2024-11-09,"Michigan","26",26
2024-11-09,"Minnesota","27",11
2024-11-09,"Mississippi","28",12
2024-11-09,"Missouri","29",7
2024-11-09,"Montana","30",6
2024-11-09,"Nebraska","31",9
2024-11-09,"Nevada","32",4
2024-11-09,"New Hampshire","33",4
2024-11-09,"New Jersey","34",18
2024-11-09,"New Mexico","35",2
2024-11-09,"North Carolina","37",17
2024-11-09,"North Dakota","38",3
2024-11-09,"Ohio","39",23
2024-11-09,"Oklahoma","40",8
2024-11-09,"Oregon","41",8
2024-11-09,"Pennsylvania","42",40
2024-11-09,"Rhode Island","44",4
2024-11-09,"South Carolina","45",6
2024-11-09,"South Dakota","46",3
2024-11-09,"Tennessee","47",18
2024-11-09,"Texas","48",15
2024-11-09,"Utah","49",6
2024-11-09,"Vermont","50",1
2024-11-09,"Virginia","51",10
2024-11-09,"Washington","53",24
2024-11-09,"West Virginia","54",7
2024-11-09,"Wisconsin","55",5
2024-11-09,"Wyoming","56",1
2024-11-09,"New York","36",34
2024-11-09,"US","US",560
2024-11-16,"Alabama","01",7
2024-11-16,"Alaska","02",0
2024-11-16,"Arizona","04",17
2024-11-16,"Arkansas","05",4
2024-11-16,"California","06",47
2024-11-16,"Colorado","08",9
2024-11-16,"Connecticut","09",6
2024-11-16,"Delaware","10",2
2024-11-16,"District of Columbia","11",0
2024-11-16,"Florida","12",28
2024-11-16,"Georgia","13",9
2024-11-16,"Hawaii","15",1
2024-11-16,"Idaho","16",3
2024-11-16,"Illinois","17",18
2024-11-16,"Indiana","18",14
2024-11-16,"Iowa","19",7
2024-11-16,"Kansas","20",4
2024-11-16,"Kentucky","21",13
2024-11-16,"Louisiana","22",8
2024-11-16,"Maine","23",2
2024-11-16,"Maryland","24",10
2024-11-16,"Massachusetts","25",13
2024-11-16,"Michigan","26",20
2024-11-16,"Minnesota","27",21
2024-11-16,"Mississippi","28",15
2024-11-16,"Missouri","29",17
2024-11-16,"Montana","30",2
2024-11-16,"Nebraska","31",5
2024-11-16,"Nevada","32",5
2024-11-16,"New Hampshire","33",6
2024-11-16,"New Jersey","34",6
2024-11-16,"New Mexico","35",7
2024-11-16,"North Carolina","37",14
2024-11-16,"North Dakota","38",2
2024-11-16,"Ohio","39",18
2024-11-16,"Oklahoma","40",9
2024-11-16,"Oregon","41",6
2024-11-16,"Pennsylvania","42",36
2024-11-16,"Rhode Island","44",2
2024-11-16,"South Carolina","45",6
2024-11-16,"South Dakota","46",2
2024-11-16,"Tennessee","47",13
2024-11-16,"Texas","48",16
2024-11-16,"Utah","49",1
2024-11-16,"Vermont","50",1
2024-11-16,"Virginia","51",15
2024-11-16,"Washington","53",17
2024-11-16,"West Virginia","54",4
2024-11-16,"Wisconsin","55",9
2024-11-16,"Wyoming","56",1
2024-11-16,"New York","36",33
2024-11-16,"US","US",531
2024-11-23,"Alabama","01",7
2024-11-23,"Alaska","02",1
2024-11-23,"Arizona","04",20
2024-11-23,"Arkansas","05",6
2024-11-23,"California","06",46
2024-11-23,"Colorado","08",10
2024-11-23,"Connecticut","09",2
2024-11-23,"Delaware","10",1
2024-11-23,"District of Columbia","11",0
2024-11-23,"Florida","12",22
2024-11-23,"Georgia","13",3
2024-11-23,"Hawaii","15",1
2024-11-23,"Idaho","16",1
2024-11-23,"Illinois","17",12
2024-11-23,"Indiana","18",13
2024-11-23,"Iowa","19",5
2024-11-23,"Kansas","20",2
2024-11-23,"Kentucky","21",8
2024-11-23,"Louisiana","22",6
2024-11-23,"Maine","23",3
2024-11-23,"Maryland","24",10
2024-11-23,"Massachusetts","25",14
2024-11-23,"Michigan","26",22
2024-11-23,"Minnesota","27",11
2024-11-23,"Mississippi","28",5
2024-11-23,"Missouri","29",9
2024-11-23,"Montana","30",3
2024-11-23,"Nebraska","31",7
2024-11-23,"Nevada","32",0
2024-11-23,"New Hampshire","33",1
2024-11-23,"New Jersey","34",10
2024-11-23,"New Mexico","35",6
2024-11-23,"North Carolina","37",17
2024-11-23,"North Dakota","38",3
2024-11-23,"Ohio","39",25
2024-11-23,"Oklahoma","40",11
2024-11-23,"Oregon","41",11
2024-11-23,"Pennsylvania","42",39
2024-11-23,"Rhode Island","44",3
2024-11-23,"South Carolina","45",4
2024-11-23,"South Dakota","46",1
2024-11-23,"Tennessee","47",9
2024-11-23,"Texas","48",10
2024-11-23,"Utah","49",6
2024-11-23,"Vermont","50",1
2024-11-23,"Virginia","51",12
2024-11-23,"Washington","53",9
2024-11-23,"West Virginia","54",6
2024-11-23,"Wisconsin","55",7
2024-11-23,"Wyoming","56",1
2024-11-23,"New York","36",30
2024-11-23,"US","US",472
2024-11-30,"Alabama","01",5
2024-11-30,"Alaska","02",0
2024-11-30,"Arizona","04",25
2024-11-30,"Arkansas","05",7
2024-11-30,"California","06",38
2024-11-30,"Colorado","08",9
2024-11-30,"Connecticut","09",2
2024-11-30,"Delaware","10",3
2024-11-30,"District of Columbia","11",0
2024-11-30,"Florida","12",37
2024-11-30,"Georgia","13",6
2024-11-30,"Hawaii","15",1
2024-11-30,"Idaho","16",0
2024-11-30,"Illinois","17",18
2024-11-30,"Indiana","18",8
2024-11-30,"Iowa","19",10
2024-11-30,"Kansas","20",3
2024-11-30,"Kentucky","21",18
2024-11-30,"Louisiana","22",6
2024-11-30,"Maine","23",9
2024-11-30,"Maryland","24",15
2024-11-30,"Massachusetts","25",15
2024-11-30,"Michigan","26",14
2024-11-30,"Minnesota","27",15
2024-11-30,"Mississippi","28",15
2024-11-30,"Missouri","29",7
2024-11-30,"Montana","30",4
2024-11-30,"Nebraska","31",4
2024-11-30,"Nevada","32",5
2024-11-30,"New Hampshire","33",3
2024-11-30,"New Jersey","34",12
2024-11-30,"New Mexico","35",3
2024-11-30,"North Carolina","37",10
2024-11-30,"North Dakota","38",2
2024-11-30,"Ohio","39",23
2024-11-30,"Oklahoma","40",6
2024-11-30,"Oregon","41",8
2024-11-30,"Pennsylvania","42",30
2024-11-30,"Rhode Island","44",0
2024-11-30,"South Carolina","45",7
2024-11-30,"South Dakota","46",1
2024-11-30,"Tennessee","47",12
2024-11-30,"Texas","48",14
2024-11-30,"Utah","49",5
2024-11-30,"Vermont","50",3
2024-11-30,"Virginia","51",11
2024-11-30,"Washington","53",16
2024-11-30,"West Virginia","54",2
2024-11-30,"Wisconsin","55",13
2024-11-30,"Wyoming","56",1
2024-11-30,"New York","36",19
2024-11-30,"US","US",500
2024-12-07,"Alabama","01",3
2024-12-07,"Alaska","02",1
2024-12-07,"Arizona","04",23
2024-12-07,"Arkansas","05",4
2024-12-07,"California","06",50
2024-12-07,"Colorado","08",6
2024-12-07,"Connecticut","09",7
2024-12-07,"Delaware","10",2
2024-12-07,"District of Columbia","11",0
2024-12-07,"Florida","12",25
2024-12-07,"Georgia","13",9
2024-12-07,"Hawaii","15",1
2024-12-07,"Idaho","16",1
2024-12-07,"Illinois","17",17
2024-12-07,"Indiana","18",11
2024-12-07,"Iowa","19",8
2024-12-07,"Kansas","20",8
2024-12-07,"Kentucky","21",23
2024-12-07,"Louisiana","22",4
2024-12-07,"Maine","23",7
2024-12-07,"Maryland","24",8
2024-12-07,"Massachusetts","25",14
2024-12-07,"Michigan","26",22
2024-12-07,"Minnesota","27",12
2024-12-07,"Mississippi","28",10
2024-12-07,"Missouri","29",7
2024-12-07,"Montana","30",1
2024-12-07,"Nebraska","31",6
2024-12-07,"Nevada","32",1
2024-12-07,"New Hampshire","33",2
2024-12-07,"New Jersey","34",6
2024-12-07,"New Mexico","35",10
2024-12-07,"North Carolina","37",24
2024-12-07,"North Dakota","38",2
2024-12-07,"Ohio","39",21
2024-12-07,"Oklahoma","40",7
2024-12-07,"Oregon","41",13
2024-12-07,"Pennsylvania","42",27
2024-12-07,"Rhode Island","44",4
2024-12-07,"South Carolina","45",11
2024-12-07,"South Dakota","46",4
2024-12-07,"Tennessee","47",18
2024-12-07,"Texas","48",15
2024-12-07,"Utah","49",4
2024-12-07,"Vermont","50",3
2024-12-07,"Virginia","51",10
2024-12-07,"Washington","53",3
2024-12-07,"West Virginia","54",5
2024-12-07,"Wisconsin","55",4
2024-12-07,"Wyoming","56",0
2024-12-07,"New York","36",19
2024-12-07,"US","US",503
2024-12-14,"Alabama","01",6
2024-12-14,"Alaska","02",1
2024-12-14,"Arizona","04",23
2024-12-14,"Arkansas","05",7
2024-12-14,"California","06",57
2024-12-14,"Colorado","08",16
2024-12-14,"Connecticut","09",4
2024-12-14,"Delaware","10",1
2024-12-14,"District of Columbia","11",0
2024-12-14,"Florida","12",27
2024-12-14,"Georgia","13",10
2024-12-14,"Hawaii","15",1
2024-12-14,"Idaho","16",4
2024-12-14,"Illinois","17",11
2024-12-14,"Indiana","18",21
2024-12-14,"Iowa","19",6
2024-12-14,"Kansas","20",7
2024-12-14,"Kentucky","21",22
2024-12-14,"Louisiana","22",3
2024-12-14,"Maine","23",5
2024-12-14,"Maryland","24",14
2024-12-14,"Massachusetts","25",16
2024-12-14,"Michigan","26",20
2024-12-14,"Minnesota","27",23
2024-12-14,"Mississippi","28",10
2024-12-14,"Missouri","29",11
2024-12-14,"Montana","30",1
2024-12-14,"Nebraska","31",9
2024-12-14,"Nevada","32",1
2024-12-14,"New Hampshire","33",0
2024-12-14,"New Jersey","34",18
2024-12-14,"New Mexico","35",13
2024-12-14,"North Carolina","37",19
2024-12-14,"North Dakota","38",3
2024-12-14,"Ohio","39",23
2024-12-14,"Oklahoma","40",10
2024-12-14,"Oregon","41",10
2024-12-14,"Pennsylvania","42",23
2024-12-14,"Rhode Island","44",3
2024-12-14,"South Carolina","45",3
2024-12-14,"South Dakota","46",0
2024-12-14,"Tennessee","47",17
2024-12-14,"Texas","48",24
2024-12-14,"Utah","49",9
2024-12-14,"Vermont","50",2
2024-12-14,"Virginia","51",10
2024-12-14,"Washington","53",10
2024-12-14,"West Virginia","54",9
2024-12-14,"Wisconsin","55",11
2024-12-14,"Wyoming","56",1
2024-12-14,"New York","36",16
2024-12-14,"US","US",571
2024-12-21,"Alabama","01",14
2024-12-21,"Alaska","02",0
2024-12-21,"Arizona","04",20
2024-12-21,"Arkansas","05",8
2024-12-21,"California","06",36
2024-12-21,"Colorado","08",15
2024-12-21,"Connecticut","09",8
2024-12-21,"Delaware","10",0
2024-12-21,"District of Columbia","11",0
2024-12-21,"Florida","12",26
2024-12-21,"Georgia","13",14
2024-12-21,"Hawaii","15",2
2024-12-21,"Idaho","16",5
2024-12-21,"Illinois","17",22
2024-12-21,"Indiana","18",25
2024-12-21,"Iowa","19",9
2024-12-21,"Kansas","20",15
2024-12-21,"Kentucky","21",12
2024-12-21,"Louisiana","22",5
2024-12-21,"Maine","23",1
2024-12-21,"Maryland","24",14
2024-12-21,"Massachusetts","25",15
2024-12-21,"Michigan","26",26
2024-12-21,"Minnesota","27",10
2024-12-21,"Mississippi","28",6
2024-12-21,"Missouri","29",14
2024-12-21,"Montana","30",4
2024-12-21,"Nebraska","31",3
2024-12-21,"Nevada","32",5
2024-12-21,"New Hampshire","33",2
2024-12-21,"New Jersey","34",11
2024-12-21,"New Mexico","35",11
2024-12-21,"North Carolina","37",18
2024-12-21,"North Dakota","38",4
2024-12-21,"Ohio","39",35
2024-12-21,"Oklahoma","40",11
2024-12-21,"Oregon","41",3
2024-12-21,"Pennsylvania","42",31
2024-12-21,"Rhode Island","44",6
2024-12-21,"South Carolina","45",5
2024-12-21,"South Dakota","46",4
2024-12-21,"Tennessee","47",15
2024-12-21,"Texas","48",21
2024-12-21,"Utah","49",5
2024-12-21,"Vermont","50",1
2024-12-21,"Virginia","51",11
2024-12-21,"Washington","53",16
2024-12-21,"West Virginia","54",3
2024-12-21,"Wisconsin","55",16
2024-12-21,"Wyoming","56",5
2024-12-21,"New York","36",28
2024-12-21,"US","US",596
2024-12-28,"Alabama","01",7
2024-12-28,"Alaska","02",0
2024-12-28,"Arizona","04",22
2024-12-28,"Arkansas","05",10
2024-12-28,"California","06",56
2024-12-28,"Colorado","08",12
2024-12-28,"Connecticut","09",11
2024-12-28,"Delaware","10",3
2024-12-28,"District of Columbia","11",0
2024-12-28,"Florida","12",19
2024-12-28,"Georgia","13",14
2024-12-28,"Hawaii","15",0
2024-12-28,"Idaho","16",2
2024-12-28,"Illinois","17",25
2024-12-28,"Indiana","18",27
2024-12-28,"Iowa","19",9
2024-12-28,"Kansas","20",7
2024-12-28,"Kentucky","21",15
2024-12-28,"Louisiana","22",5
2024-12-28,"Maine","23",8
2024-12-28,"Maryland","24",13
2024-12-28,"Massachusetts","25",19
2024-12-28,"Michigan","26",32
2024-12-28,"Minnesota","27",16
2024-12-28,"Mississippi","28",8
2024-12-28,"Missouri","29",24
2024-12-28,"Montana","30",1
2024-12-28,"Nebraska","31",5
2024-12-28,"Nevada","32",5
2024-12-28,"New Hampshire","33",5
2024-12-28,"New Jersey","34",18
2024-12-28,"New Mexico","35",5
2024-12-28,"North Carolina","37",18
2024-12-28,"North Dakota","38",2
2024-12-28,"Ohio","39",37
2024-12-28,"Oklahoma","40",14
2024-12-28,"Oregon","41",6
2024-12-28,"Pennsylvania","42",43
2024-12-28,"Rhode Island","44",3
2024-12-28,"South Carolina","45",8
2024-12-28,"South Dakota","46",5
2024-12-28,"Tennessee","47",16
2024-12-28,"Texas","48",28
2024-12-28,"Utah","49",4
2024-12-28,"Vermont","50",1
