"time_value","fips","geo_value_fullname","age_group","value"
2025-05-10,"42","Pennsylvania","65-130",129
2025-05-10,"44","Rhode Island","0-130",3
2025-05-10,"44","Rhode Island","0-64",1
2025-05-10,"44","Rhode Island","65-130",2
2025-05-10,"45","South Carolina","0-130",13
2025-05-10,"45","South Carolina","0-64",10
2025-05-10,"45","South Carolina","65-130",3
2025-05-10,"46","South Dakota","0-130",1
2025-05-10,"46","South Dakota","0-64",1
2025-05-10,"46","South Dakota","65-130",0
2025-05-10,"47","Tennessee","0-130",32
2025-05-10,"47","Tennessee","0-64",18
2025-05-10,"47","Tennessee","65-130",14
2025-05-10,"48","Texas","0-130",170
2025-05-10,"48","Texas","0-64",98
2025-05-10,"48","Texas","65-130",72
2025-05-10,"US","US","0-130",2132
2025-05-10,"US","US","0-64",1118
2025-05-10,"US","US","65-130",960
2025-05-10,"49","Utah","0-130",14
2025-05-10,"49","Utah","0-64",9
2025-05-10,"49","Utah","65-130",5
2025-05-10,"50","Vermont","0-130",1
2025-05-10,"50","Vermont","0-64",1
2025-05-10,"50","Vermont","65-130",0
2025-05-10,"78","Virgin Islands","0-130",0
2025-05-10,"78","Virgin Islands","0-64",0
2025-05-10,"78","Virgin Islands","65-130",0
2025-05-10,"51","Virginia","0-130",35
2025-05-10,"51","Virginia","0-64",24
2025-05-10,"51","Virginia","65-130",11
2025-05-10,"53","Washington","0-130",24
2025-05-10,"53","Washington","0-64",13
2025-05-10,"53","Washington","65-130",10
2025-05-10,"54","West Virginia","0-130",6
2025-05-10,"54","West Virginia","0-64",3
2025-05-10,"54","West Virginia","65-130",2
2025-05-10,"55","Wisconsin","0-130",27
2025-05-10,"55","Wisconsin","0-64",16
2025-05-10,"55","Wisconsin","65-130",10
2025-05-17,"01","Alabama","0-130",37
2025-05-17,"01","Alabama","0-64",18
2025-05-17,"01","Alabama","65-130",19
2025-05-17,"02","Alaska","0-130",6
2025-05-17,"02","Alaska","0-64",5
2025-05-17,"02","Alaska","65-130",1
2025-05-17,"04","Arizona","0-130",63
2025-05-17,"04","Arizona","0-64",46
2025-05-17,"04","Arizona","65-130",17
2025-05-17,"05","Arkansas","0-130",13
2025-05-17,"05","Arkansas","0-64",4
2025-05-17,"05","Arkansas","65-130",9
2025-05-17,"06","California","0-130",163
2025-05-17,"06","California","0-64",76
2025-05-17,"06","California","65-130",84
2025-05-17,"08","Colorado","0-130",19
2025-05-17,"08","Colorado","0-64",13
2025-05-17,"08","Colorado","65-130",6
2025-05-17,"09","Connecticut","0-130",17
2025-05-17,"09","Connecticut","0-64",6
2025-05-17,"09","Connecticut","65-130",11
2025-05-17,"12","Florida","0-130",208
2025-05-17,"12","Florida","0-64",91
2025-05-17,"12","Florida","65-130",117
2025-05-17,"13","Georgia","0-130",34
2025-05-17,"13","Georgia","0-64",15
2025-05-17,"13","Georgia","65-130",19
2025-05-17,"66","Guam","0-130",1
2025-05-17,"66","Guam","0-64",1
2025-05-17,"66","Guam","65-130",0
2025-05-17,"15","Hawaii","0-130",25
2025-05-17,"15","Hawaii","0-64",10
2025-05-17,"15","Hawaii","65-130",15
2025-05-17,"16","Idaho","0-130",11
2025-05-17,"16","Idaho","0-64",4
2025-05-17,"16","Idaho","65-130",7
2025-05-17,"17","Illinois","0-130",52
2025-05-17,"17","Illinois","0-64",24
2025-05-17,"17","Illinois","65-130",28
2025-05-17,"18","Indiana","0-130",25
2025-05-17,"18","Indiana","0-64",10
2025-05-17,"18","Indiana","65-130",15
2025-05-17,"19","Iowa","0-130",1
2025-05-17,"19","Iowa","0-64",0
2025-05-17,"19","Iowa","65-130",1
2025-05-17,"20","Kansas","0-130",8
2025-05-17,"20","Kansas","0-64",2
2025-05-17,"20","Kansas","65-130",6
2025-05-17,"21","Kentucky","0-130",15
2025-05-17,"21","Kentucky","0-64",7
2025-05-17,"21","Kentucky","65-130",8
2025-05-17,"22","Louisiana","0-130",40
2025-05-17,"22","Louisiana","0-64",25
2025-05-17,"22","Louisiana","65-130",15
2025-05-17,"23","Maine","0-130",2
2025-05-17,"23","Maine","0-64",2
2025-05-17,"23","Maine","65-130",0
2025-05-17,"24","Maryland","0-130",10
2025-05-17,"24","Maryland","0-64",6
2025-05-17,"24","Maryland","65-130",4
2025-05-17,"25","Massachusetts","0-130",30
2025-05-17,"25","Massachusetts","0-64",20
2025-05-17,"25","Massachusetts","65-130",10
2025-05-17,"26","Michigan","0-130",62
2025-05-17,"26","Michigan","0-64",32
2025-05-17,"26","Michigan","65-130",30
2025-05-17,"27","Minnesota","0-130",7
2025-05-17,"27","Minnesota","0-64",2
2025-05-17,"27","Minnesota","65-130",5
2025-05-17,"28","Mississippi","0-130",16
2025-05-17,"28","Mississippi","0-64",8
2025-05-17,"28","Mississippi","65-130",8
2025-05-17,"29","Missouri","0-130",53
2025-05-17,"29","Missouri","0-64",31
2025-05-17,"29","Missouri","65-130",22
2025-05-17,"30","Montana","0-130",0
2025-05-17,"30","Montana","0-64",0
2025-05-17,"30","Montana","65-130",0
2025-05-17,"31","Nebraska","0-130",5
2025-05-17,"31","Nebraska","0-64",0
2025-05-17,"31","Nebraska","65-130",5
2025-05-17,"32","Nevada","0-130",16
2025-05-17,"32","Nevada","0-64",10
2025-05-17,"32","Nevada","65-130",6
2025-05-17,"33","New Hampshire","0-130",3
2025-05-17,"33","New Hampshire","0-64",1
2025-05-17,"33","New Hampshire","65-130",2
2025-05-17,"34","New Jersey","0-130",43
2025-05-17,"34","New Jersey","0-64",15
2025-05-17,"34","New Jersey","65-130",28
2025-05-17,"35","New Mexico","0-130",11
2025-05-17,"35","New Mexico","0-64",8
2025-05-17,"35","New Mexico","65-130",3
2025-05-17,"36","New York","0-130",63
2025-05-17,"36","New York","0-64",38
2025-05-17,"36","New York","65-130",25
2025-05-17,"37","North Carolina","0-130",18
2025-05-17,"37","North Carolina","0-64",8
2025-05-17,"37","North Carolina","65-130",10
2025-05-17,"38","North Dakota","0-130",7
2025-05-17,"38","North Dakota","0-64",7
2025-05-17,"38","North Dakota","65-130",0
2025-05-17,"69","Northern Mariana Islands","0-130",1
2025-05-17,"69","Northern Mariana Islands","0-64",0
2025-05-17,"69","Northern Mariana Islands","65-130",1
2025-05-17,"39","Ohio","0-130",25
2025-05-17,"39","Ohio","0-64",10
2025-05-17,"39","Ohio","65-130",15
2025-05-17,"40","Oklahoma","0-130",19
2025-05-17,"40","Oklahoma","0-64",12
2025-05-17,"40","Oklahoma","65-130",7
2025-05-17,"41","Oregon","0-130",19
2025-05-17,"41","Oregon","0-64",12
2025-05-17,"41","Oregon","65-130",7
2025-05-17,"42","Pennsylvania","0-130",171
2025-05-17,"42","Pennsylvania","0-64",83
2025-05-17,"42","Pennsylvania","65-130",87
2025-05-17,"44","Rhode Island","0-130",2
2025-05-17,"44","Rhode Island","0-64",1
2025-05-17,"44","Rhode Island","65-130",1
2025-05-17,"45","South Carolina","0-130",15
2025-05-17,"45","South Carolina","0-64",6
2025-05-17,"45","South Carolina","65-130",9
2025-05-17,"46","South Dakota","0-130",5
2025-05-17,"46","South Dakota","0-64",3
2025-05-17,"46","South Dakota","65-130",2
2025-05-17,"47","Tennessee","0-130",50
2025-05-17,"47","Tennessee","0-64",24
2025-05-17,"47","Tennessee","65-130",26
2025-05-17,"48","Texas","0-130",202
2025-05-17,"48","Texas","0-64",107
2025-05-17,"48","Texas","65-130",94
2025-05-17,"US","US","0-130",1856
2025-05-17,"US","US","0-64",952
2025-05-17,"US","US","65-130",895
2025-05-17,"49","Utah","0-130",12
2025-05-17,"49","Utah","0-64",6
2025-05-17,"49","Utah","65-130",6
2025-05-17,"50","Vermont","0-130",2
2025-05-17,"50","Vermont","0-64",2
2025-05-17,"50","Vermont","65-130",0
2025-05-17,"78","Virgin Islands","0-130",0
2025-05-17,"78","Virgin Islands","0-64",0
2025-05-17,"78","Virgin Islands","65-130",0
2025-05-17,"51","Virginia","0-130",16
2025-05-17,"51","Virginia","0-64",9
2025-05-17,"51","Virginia","65-130",7
2025-05-17,"53","Washington","0-130",16
2025-05-17,"53","Washington","0-64",6
2025-05-17,"53","Washington","65-130",10
2025-05-17,"54","West Virginia","0-130",5
2025-05-17,"54","West Virginia","0-64",2
2025-05-17,"54","West Virginia","65-130",3
2025-05-17,"55","Wisconsin","0-130",15
2025-05-17,"55","Wisconsin","0-64",7
2025-05-17,"55","Wisconsin","65-130",8
2025-05-24,"01","Alabama","0-130",28
2025-05-24,"01","Alabama","0-64",10
2025-05-24,"01","Alabama","65-130",18
2025-05-24,"02","Alaska","0-130",10
2025-05-24,"02","Alaska","0-64",3
2025-05-24,"02","Alaska","65-130",7
2025-05-24,"04","Arizona","0-130",35
2025-05-24,"04","Arizona","0-64",21
2025-05-24,"04","Arizona","65-130",14
2025-05-24,"05","Arkansas","0-130",14
2025-05-24,"05","Arkansas","0-64",6
2025-05-24,"05","Arkansas","65-130",8
2025-05-24,"06","California","0-130",177
2025-05-24,"06","California","0-64",88
2025-05-24,"06","California","65-130",86
2025-05-24,"08","Colorado","0-130",15
2025-05-24,"08","Colorado","0-64",8
2025-05-24,"08","Colorado","65-130",7
2025-05-24,"09","Connecticut","0-130",14
2025-05-24,"09","Connecticut","0-64",6
2025-05-24,"09","Connecticut","65-130",8
2025-05-24,"12","Florida","0-130",213
2025-05-24,"12","Florida","0-64",102
2025-05-24,"12","Florida","65-130",111
2025-05-24,"13","Georgia","0-130",21
2025-05-24,"13","Georgia","0-64",10
2025-05-24,"13","Georgia","65-130",11
2025-05-24,"66","Guam","0-130",0
2025-05-24,"66","Guam","0-64",0
2025-05-24,"66","Guam","65-130",0
2025-05-24,"15","Hawaii","0-130",18
2025-05-24,"15","Hawaii","0-64",9
2025-05-24,"15","Hawaii","65-130",9
2025-05-24,"16","Idaho","0-130",11
2025-05-24,"16","Idaho","0-64",7
2025-05-24,"16","Idaho","65-130",4
2025-05-24,"17","Illinois","0-130",74
2025-05-24,"17","Illinois","0-64",38
2025-05-24,"17","Illinois","65-130",36
2025-05-24,"18","Indiana","0-130",18
2025-05-24,"18","Indiana","0-64",9
2025-05-24,"18","Indiana","65-130",9
2025-05-24,"19","Iowa","0-130",5
2025-05-24,"19","Iowa","0-64",2
2025-05-24,"19","Iowa","65-130",3
2025-05-24,"20","Kansas","0-130",11
2025-05-24,"20","Kansas","0-64",7
2025-05-24,"20","Kansas","65-130",4
2025-05-24,"21","Kentucky","0-130",10
2025-05-24,"21","Kentucky","0-64",4
2025-05-24,"21","Kentucky","65-130",6
2025-05-24,"22","Louisiana","0-130",29
2025-05-24,"22","Louisiana","0-64",12
2025-05-24,"22","Louisiana","65-130",17
2025-05-24,"23","Maine","0-130",2
2025-05-24,"23","Maine","0-64",2
2025-05-24,"23","Maine","65-130",0
2025-05-24,"24","Maryland","0-130",26
2025-05-24,"24","Maryland","0-64",17
2025-05-24,"24","Maryland","65-130",7
2025-05-24,"25","Massachusetts","0-130",29
2025-05-24,"25","Massachusetts","0-64",15
2025-05-24,"25","Massachusetts","65-130",14
2025-05-24,"26","Michigan","0-130",51
2025-05-24,"26","Michigan","0-64",20
2025-05-24,"26","Michigan","65-130",20
2025-05-24,"27","Minnesota","0-130",9
2025-05-24,"27","Minnesota","0-64",6
2025-05-24,"27","Minnesota","65-130",3
2025-05-24,"28","Mississippi","0-130",13
2025-05-24,"28","Mississippi","0-64",4
2025-05-24,"28","Mississippi","65-130",9
2025-05-24,"29","Missouri","0-130",42
2025-05-24,"29","Missouri","0-64",24
2025-05-24,"29","Missouri","65-130",18
2025-05-24,"30","Montana","0-130",2
2025-05-24,"30","Montana","0-64",0
2025-05-24,"30","Montana","65-130",2
2025-05-24,"31","Nebraska","0-130",2
2025-05-24,"31","Nebraska","0-64",1
2025-05-24,"31","Nebraska","65-130",1
2025-05-24,"32","Nevada","0-130",26
2025-05-24,"32","Nevada","0-64",16
2025-05-24,"32","Nevada","65-130",10
2025-05-24,"33","New Hampshire","0-130",1
2025-05-24,"33","New Hampshire","0-64",0
2025-05-24,"33","New Hampshire","65-130",1
2025-05-24,"34","New Jersey","0-130",25
2025-05-24,"34","New Jersey","0-64",8
2025-05-24,"34","New Jersey","65-130",17
2025-05-24,"35","New Mexico","0-130",14
2025-05-24,"35","New Mexico","0-64",11
2025-05-24,"35","New Mexico","65-130",3
2025-05-24,"36","New York","0-130",50
2025-05-24,"36","New York","0-64",27
2025-05-24,"36","New York","65-130",23
2025-05-24,"37","North Carolina","0-130",19
2025-05-24,"37","North Carolina","0-64",7
2025-05-24,"37","North Carolina","65-130",12
2025-05-24,"38","North Dakota","0-130",3
2025-05-24,"38","North Dakota","0-64",1
2025-05-24,"38","North Dakota","65-130",2
2025-05-24,"69","Northern Mariana Islands","0-130",0
2025-05-24,"69","Northern Mariana Islands","0-64",0
2025-05-24,"69","Northern Mariana Islands","65-130",0
2025-05-24,"39","Ohio","0-130",20
2025-05-24,"39","Ohio","0-64",10
2025-05-24,"39","Ohio","65-130",10
2025-05-24,"40","Oklahoma","0-130",13
2025-05-24,"40","Oklahoma","0-64",4
2025-05-24,"40","Oklahoma","65-130",9
2025-05-24,"41","Oregon","0-130",19
2025-05-24,"41","Oregon","0-64",11
2025-05-24,"41","Oregon","65-130",8
2025-05-24,"42","Pennsylvania","0-130",171
2025-05-24,"42","Pennsylvania","0-64",84
2025-05-24,"42","Pennsylvania","65-130",87
2025-05-24,"44","Rhode Island","0-130",2
2025-05-24,"44","Rhode Island","0-64",0
2025-05-24,"44","Rhode Island","65-130",2
2025-05-24,"45","South Carolina","0-130",17
2025-05-24,"45","South Carolina","0-64",11
2025-05-24,"45","South Carolina","65-130",6
2025-05-24,"46","South Dakota","0-130",7
2025-05-24,"46","South Dakota","0-64",3
2025-05-24,"46","South Dakota","65-130",4
2025-05-24,"47","Tennessee","0-130",35
2025-05-24,"47","Tennessee","0-64",12
2025-05-24,"47","Tennessee","65-130",23
2025-05-24,"48","Texas","0-130",141
2025-05-24,"48","Texas","0-64",80
2025-05-24,"48","Texas","65-130",61
2025-05-24,"US","US","0-130",1700
2025-05-24,"US","US","0-64",843
2025-05-24,"US","US","65-130",832
2025-05-24,"49","Utah","0-130",14
2025-05-24,"49","Utah","0-64",5
2025-05-24,"49","Utah","65-130",9
2025-05-24,"50","Vermont","0-130",1
2025-05-24,"50","Vermont","0-64",0
2025-05-24,"50","Vermont","65-130",1
2025-05-24,"78","Virgin Islands","0-130",0
2025-05-24,"78","Virgin Islands","0-64",0
2025-05-24,"78","Virgin Islands","65-130",0
2025-05-24,"51","Virginia","0-130",33
2025-05-24,"51","Virginia","0-64",17
2025-05-24,"51","Virginia","65-130",16
2025-05-24,"53","Washington","0-130",29
2025-05-24,"53","Washington","0-64",15
2025-05-24,"53","Washington","65-130",14
2025-05-24,"54","West Virginia","0-130",1
2025-05-24,"54","West Virginia","0-64",1
2025-05-24,"54","West Virginia","65-130",0
2025-05-24,"55","Wisconsin","0-130",10
2025-05-24,"55","Wisconsin","0-64",4
2025-05-24,"55","Wisconsin","65-130",6
2025-05-31,"01","Alabama","0-130",11
2025-05-31,"01","Alabama","0-64",4
2025-05-31,"01","Alabama","65-130",7
2025-05-31,"02","Alaska","0-130",8
2025-05-31,"02","Alaska","0-64",4
2025-05-31,"02","Alaska","65-130",4
2025-05-31,"04","Arizona","0-130",54
2025-05-31,"04","Arizona","0-64",35
2025-05-31,"04","Arizona","65-130",19
2025-05-31,"05","Arkansas","0-130",14
2025-05-31,"05","Arkansas","0-64",7
2025-05-31,"05","Arkansas","65-130",7
2025-05-31,"06","California","0-130",180
2025-05-31,"06","California","0-64",93
2025-05-31,"06","California","65-130",86
2025-05-31,"08","Colorado","0-130",19
2025-05-31,"08","Colorado","0-64",13
2025-05-31,"08","Colorado","65-130",6
2025-05-31,"09","Connecticut","0-130",16
2025-05-31,"09","Connecticut","0-64",7
2025-05-31,"09","Connecticut","65-130",9
2025-05-31,"12","Florida","0-130",226
2025-05-31,"12","Florida","0-64",115
2025-05-31,"12","Florida","65-130",111
2025-05-31,"13","Georgia","0-130",26
2025-05-31,"13","Georgia","0-64",12
2025-05-31,"13","Georgia","65-130",14
2025-05-31,"66","Guam","0-130",1
2025-05-31,"66","Guam","0-64",1
2025-05-31,"66","Guam","65-130",0
2025-05-31,"15","Hawaii","0-130",19
2025-05-31,"15","Hawaii","0-64",10
2025-05-31,"15","Hawaii","65-130",9
2025-05-31,"16","Idaho","0-130",5
2025-05-31,"16","Idaho","0-64",3
2025-05-31,"16","Idaho","65-130",2
2025-05-31,"17","Illinois","0-130",56
2025-05-31,"17","Illinois","0-64",28
2025-05-31,"17","Illinois","65-130",28
2025-05-31,"18","Indiana","0-130",20
2025-05-31,"18","Indiana","0-64",13
2025-05-31,"18","Indiana","65-130",7
2025-05-31,"19","Iowa","0-130",3
2025-05-31,"19","Iowa","0-64",1
2025-05-31,"19","Iowa","65-130",2
2025-05-31,"20","Kansas","0-130",9
2025-05-31,"20","Kansas","0-64",2
2025-05-31,"20","Kansas","65-130",7
2025-05-31,"21","Kentucky","0-130",21
2025-05-31,"21","Kentucky","0-64",12
2025-05-31,"21","Kentucky","65-130",9
2025-05-31,"22","Louisiana","0-130",33
2025-05-31,"22","Louisiana","0-64",17
2025-05-31,"22","Louisiana","65-130",16
2025-05-31,"23","Maine","0-130",1
2025-05-31,"23","Maine","0-64",0
2025-05-31,"23","Maine","65-130",1
2025-05-31,"24","Maryland","0-130",38
2025-05-31,"24","Maryland","0-64",20
2025-05-31,"24","Maryland","65-130",15
2025-05-31,"25","Massachusetts","0-130",26
2025-05-31,"25","Massachusetts","0-64",13
2025-05-31,"25","Massachusetts","65-130",13
2025-05-31,"26","Michigan","0-130",51
2025-05-31,"26","Michigan","0-64",26
2025-05-31,"26","Michigan","65-130",20
2025-05-31,"27","Minnesota","0-130",12
2025-05-31,"27","Minnesota","0-64",4
2025-05-31,"27","Minnesota","65-130",8
2025-05-31,"28","Mississippi","0-130",18
2025-05-31,"28","Mississippi","0-64",10
2025-05-31,"28","Mississippi","65-130",8
2025-05-31,"29","Missouri","0-130",44
2025-05-31,"29","Missouri","0-64",24
2025-05-31,"29","Missouri","65-130",20
2025-05-31,"30","Montana","0-130",4
2025-05-31,"30","Montana","0-64",2
2025-05-31,"30","Montana","65-130",2
2025-05-31,"31","Nebraska","0-130",2
2025-05-31,"31","Nebraska","0-64",0
2025-05-31,"31","Nebraska","65-130",2
2025-05-31,"32","Nevada","0-130",15
2025-05-31,"32","Nevada","0-64",11
2025-05-31,"32","Nevada","65-130",4
2025-05-31,"33","New Hampshire","0-130",3
2025-05-31,"33","New Hampshire","0-64",0
2025-05-31,"33","New Hampshire","65-130",3
2025-05-31,"34","New Jersey","0-130",30
2025-05-31,"34","New Jersey","0-64",12
2025-05-31,"34","New Jersey","65-130",18
2025-05-31,"35","New Mexico","0-130",7
2025-05-31,"35","New Mexico","0-64",6
2025-05-31,"35","New Mexico","65-130",1
2025-05-31,"36","New York","0-130",41
2025-05-31,"36","New York","0-64",17
2025-05-31,"36","New York","65-130",24
2025-05-31,"37","North Carolina","0-130",18
2025-05-31,"37","North Carolina","0-64",14
2025-05-31,"37","North Carolina","65-130",4
2025-05-31,"38","North Dakota","0-130",1
2025-05-31,"38","North Dakota","0-64",1
2025-05-31,"38","North Dakota","65-130",0
2025-05-31,"69","Northern Mariana Islands","0-130",0
2025-05-31,"69","Northern Mariana Islands","0-64",0
2025-05-31,"69","Northern Mariana Islands","65-130",0
2025-05-31,"39","Ohio","0-130",19
2025-05-31,"39","Ohio","0-64",3
2025-05-31,"39","Ohio","65-130",16
2025-05-31,"40","Oklahoma","0-130",8
2025-05-31,"40","Oklahoma","0-64",4
2025-05-31,"40","Oklahoma","65-130",4
2025-05-31,"41","Oregon","0-130",14
2025-05-31,"41","Oregon","0-64",8
2025-05-31,"41","Oregon","65-130",6
2025-05-31,"42","Pennsylvania","0-130",187
2025-05-31,"42","Pennsylvania","0-64",87
2025-05-31,"42","Pennsylvania","65-130",99
2025-05-31,"44","Rhode Island","0-130",2
2025-05-31,"44","Rhode Island","0-64",0
2025-05-31,"44","Rhode Island","65-130",2
2025-05-31,"45","South Carolina","0-130",18
2025-05-31,"45","South Carolina","0-64",7
2025-05-31,"45","South Carolina","65-130",11
2025-05-31,"46","South Dakota","0-130",5
2025-05-31,"46","South Dakota","0-64",2
2025-05-31,"46","South Dakota","65-130",3
2025-05-31,"47","Tennessee","0-130",35
2025-05-31,"47","Tennessee","0-64",14
2025-05-31,"47","Tennessee","65-130",21
2025-05-31,"48","Texas","0-130",161
2025-05-31,"48","Texas","0-64",91
2025-05-31,"48","Texas","65-130",69
2025-05-31,"US","US","0-130",1816
2025-05-31,"US","US","0-64",950
2025-05-31,"US","US","65-130",845
2025-05-31,"49","Utah","0-130",13
2025-05-31,"49","Utah","0-64",5
2025-05-31,"49","Utah","65-130",8
2025-05-31,"50","Vermont","0-130",1
2025-05-31,"50","Vermont","0-64",0
2025-05-31,"50","Vermont","65-130",1
2025-05-31,"78","Virgin Islands","0-130",0
2025-05-31,"78","Virgin Islands","0-64",0
2025-05-31,"78","Virgin Islands","65-130",0
2025-05-31,"51","Virginia","0-130",27
2025-05-31,"51","Virginia","0-64",15
2025-05-31,"51","Virginia","65-130",12
2025-05-31,"53","Washington","0-130",26
2025-05-31,"53","Washington","0-64",9
2025-05-31,"53","Washington","65-130",17
2025-05-31,"54","West Virginia","0-130",1
2025-05-31,"54","West Virginia","0-64",0
2025-05-31,"54","West Virginia","65-130",1
2025-05-31,"55","Wisconsin","0-130",4
2025-05-31,"55","Wisconsin","0-64",2
2025-05-31,"55","Wisconsin","65-130",2
2025-06-07,"01","Alabama","0-130",14
2025-06-07,"01","Alabama","0-64",4
2025-06-07,"01","Alabama","65-130",10
2025-06-07,"02","Alaska","0-130",11
2025-06-07,"02","Alaska","0-64",3
2025-06-07,"02","Alaska","65-130",8
2025-06-07,"60","American Samoa","0-130",NA
2025-06-07,"60","American Samoa","0-64",NA
2025-06-07,"60","American Samoa","65-130",NA
2025-06-07,"04","Arizona","0-130",32
2025-06-07,"04","Arizona","0-64",18
2025-06-07,"04","Arizona","65-130",14
2025-06-07,"05","Arkansas","0-130",14
2025-06-07,"05","Arkansas","0-64",7
2025-06-07,"05","Arkansas","65-130",7
2025-06-07,"06","California","0-130",144
2025-06-07,"06","California","0-64",77
2025-06-07,"06","California","65-130",65
2025-06-07,"08","Colorado","0-130",20
2025-06-07,"08","Colorado","0-64",15
2025-06-07,"08","Colorado","65-130",5
2025-06-07,"09","Connecticut","0-130",8
2025-06-07,"09","Connecticut","0-64",4
2025-06-07,"09","Connecticut","65-130",4
2025-06-07,"12","Florida","0-130",210
2025-06-07,"12","Florida","0-64",110
2025-06-07,"12","Florida","65-130",100
2025-06-07,"13","Georgia","0-130",28
2025-06-07,"13","Georgia","0-64",13
2025-06-07,"13","Georgia","65-130",15
2025-06-07,"66","Guam","0-130",2
2025-06-07,"66","Guam","0-64",1
2025-06-07,"66","Guam","65-130",1
2025-06-07,"15","Hawaii","0-130",10
2025-06-07,"15","Hawaii","0-64",7
2025-06-07,"15","Hawaii","65-130",3
2025-06-07,"16","Idaho","0-130",7
2025-06-07,"16","Idaho","0-64",3
2025-06-07,"16","Idaho","65-130",4
2025-06-07,"17","Illinois","0-130",28
2025-06-07,"17","Illinois","0-64",10
2025-06-07,"17","Illinois","65-130",18
2025-06-07,"18","Indiana","0-130",15
2025-06-07,"18","Indiana","0-64",6
2025-06-07,"18","Indiana","65-130",9
2025-06-07,"19","Iowa","0-130",6
2025-06-07,"19","Iowa","0-64",3
2025-06-07,"19","Iowa","65-130",3
2025-06-07,"20","Kansas","0-130",2
2025-06-07,"20","Kansas","0-64",1
2025-06-07,"20","Kansas","65-130",1
2025-06-07,"21","Kentucky","0-130",20
2025-06-07,"21","Kentucky","0-64",13
2025-06-07,"21","Kentucky","65-130",7
2025-06-07,"22","Louisiana","0-130",32
2025-06-07,"22","Louisiana","0-64",16
2025-06-07,"22","Louisiana","65-130",16
2025-06-07,"23","Maine","0-130",0
2025-06-07,"23","Maine","0-64",0
2025-06-07,"23","Maine","65-130",0
2025-06-07,"24","Maryland","0-130",34
2025-06-07,"24","Maryland","0-64",18
2025-06-07,"24","Maryland","65-130",13
2025-06-07,"25","Massachusetts","0-130",19
2025-06-07,"25","Massachusetts","0-64",7
2025-06-07,"25","Massachusetts","65-130",12
2025-06-07,"26","Michigan","0-130",30
2025-06-07,"26","Michigan","0-64",18
2025-06-07,"26","Michigan","65-130",12
2025-06-07,"27","Minnesota","0-130",6
2025-06-07,"27","Minnesota","0-64",2
2025-06-07,"27","Minnesota","65-130",4
2025-06-07,"28","Mississippi","0-130",17
2025-06-07,"28","Mississippi","0-64",6
2025-06-07,"28","Mississippi","65-130",11
2025-06-07,"29","Missouri","0-130",33
2025-06-07,"29","Missouri","0-64",11
2025-06-07,"29","Missouri","65-130",22
2025-06-07,"30","Montana","0-130",2
2025-06-07,"30","Montana","0-64",1
2025-06-07,"30","Montana","65-130",1
2025-06-07,"31","Nebraska","0-130",4
2025-06-07,"31","Nebraska","0-64",0
2025-06-07,"31","Nebraska","65-130",4
2025-06-07,"32","Nevada","0-130",12
2025-06-07,"32","Nevada","0-64",9
2025-06-07,"32","Nevada","65-130",3
2025-06-07,"33","New Hampshire","0-130",1
2025-06-07,"33","New Hampshire","0-64",1
2025-06-07,"33","New Hampshire","65-130",0
2025-06-07,"34","New Jersey","0-130",26
2025-06-07,"34","New Jersey","0-64",10
2025-06-07,"34","New Jersey","65-130",16
2025-06-07,"35","New Mexico","0-130",10
2025-06-07,"35","New Mexico","0-64",3
2025-06-07,"35","New Mexico","65-130",7
2025-06-07,"36","New York","0-130",27
2025-06-07,"36","New York","0-64",9
2025-06-07,"36","New York","65-130",18
2025-06-07,"37","North Carolina","0-130",25
2025-06-07,"37","North Carolina","0-64",10
2025-06-07,"37","North Carolina","65-130",15
2025-06-07,"38","North Dakota","0-130",5
2025-06-07,"38","North Dakota","0-64",1
2025-06-07,"38","North Dakota","65-130",4
2025-06-07,"69","Northern Mariana Islands","0-130",0
2025-06-07,"69","Northern Mariana Islands","0-64",0
2025-06-07,"69","Northern Mariana Islands","65-130",0
2025-06-07,"39","Ohio","0-130",20
2025-06-07,"39","Ohio","0-64",9
2025-06-07,"39","Ohio","65-130",11
2025-06-07,"40","Oklahoma","0-130",12
2025-06-07,"40","Oklahoma","0-64",8
2025-06-07,"40","Oklahoma","65-130",4
2025-06-07,"41","Oregon","0-130",16
2025-06-07,"41","Oregon","0-64",8
2025-06-07,"41","Oregon","65-130",8
2025-06-07,"42","Pennsylvania","0-130",160
2025-06-07,"42","Pennsylvania","0-64",90
2025-06-07,"42","Pennsylvania","65-130",69
2025-06-07,"44","Rhode Island","0-130",3
2025-06-07,"44","Rhode Island","0-64",2
2025-06-07,"44","Rhode Island","65-130",1
2025-06-07,"45","South Carolina","0-130",9
2025-06-07,"45","South Carolina","0-64",7
2025-06-07,"45","South Carolina","65-130",2
2025-06-07,"46","South Dakota","0-130",3
2025-06-07,"46","South Dakota","0-64",3
2025-06-07,"46","South Dakota","65-130",0
2025-06-07,"47","Tennessee","0-130",34
2025-06-07,"47","Tennessee","0-64",17
2025-06-07,"47","Tennessee","65-130",17
2025-06-07,"48","Texas","0-130",144
2025-06-07,"48","Texas","0-64",76
2025-06-07,"48","Texas","65-130",67
2025-06-07,"US","US","0-130",1506
2025-06-07,"US","US","0-64",771
2025-06-07,"US","US","65-130",718
2025-06-07,"49","Utah","0-130",7
2025-06-07,"49","Utah","0-64",3
2025-06-07,"49","Utah","65-130",4
2025-06-07,"50","Vermont","0-130",0
2025-06-07,"50","Vermont","0-64",0
